game_id,genre
44683,Strategy
44683,Simulation
44683,Indie
2737,Strategy
2737,Card
2737,Massively Multiplayer
21175,Simulation
21175,Casual
21175,Indie
36367,Action
36367,Shooter
27230,Action
27230,Adventure
27230,Platformer
27944,Action
27944,Shooter
662316,Action
662316,Adventure
350505,Action
350505,Adventure
350505,Indie
14391,Action
14391,Strategy
16761,Action
16761,Adventure
16761,Indie
16761,Platformer
3922,Action
3922,Adventure
2918,Action
2918,Indie
17830,Action
17830,Shooter
17830,Adventure
17830,Indie
59028,Sports
59028,Indie
835,Action
835,Adventure
835,Indie
835,Platformer
23599,RPG
23599,Massively Multiplayer
616679,Action
616679,Adventure
616679,Platformer
44277,Simulation
44277,Puzzle
14784,Action
14784,Adventure
62422,Strategy
62422,Simulation
1020,RPG
1020,Strategy
14166,Action
14166,Adventure
14166,RPG
14166,Strategy
14166,Simulation
14166,Sports
14166,Racing
14166,Casual
14166,Indie
817,Action
817,Indie
817,Platformer
10829,Action
14948,Action
14948,Arcade
14948,Casual
14948,Fighting
15294,Action
15294,Adventure
15294,RPG
15294,Casual
15294,Indie
52383,RPG
52383,Strategy
52383,Indie
58618,Strategy
452657,Action
452657,Adventure
452657,Casual
452657,Indie
16223,Adventure
16223,Casual
16223,Indie
16223,Puzzle
301539,Strategy
301539,Casual
301539,Indie
366882,Strategy
22828,Action
22828,Adventure
560733,Action
560733,RPG
17424,Action
17424,Casual
17424,Indie
22098,Adventure
22098,Indie
13172,Adventure
13172,Indie
13172,Puzzle
9963,Action
9963,Adventure
9963,RPG
9963,Indie
17462,Action
17777,Strategy
45704,Action
45704,RPG
45704,Strategy
45704,Indie
23390,Adventure
23390,RPG
23390,Strategy
23390,Indie
545028,Action
502117,Action
502117,Sports
502117,Racing
17365,Action
17365,Adventure
11026,Action
11026,Strategy
11026,Simulation
11026,Indie
9733,Action
9733,Strategy
9733,Indie
9733,Puzzle
10082,Action
10082,Adventure
10082,RPG
10082,Simulation
10082,Indie
4302,Action
4302,Arcade
4587,Action
4587,Simulation
4587,Sports
4587,Family
14671,Casual
14671,Indie
23114,Strategy
15075,Action
15075,Adventure
15075,Casual
15075,Indie
3801,Action
3801,Adventure
18601,Action
18601,Adventure
18601,Casual
18601,Indie
16752,Action
16752,Indie
47430,Indie
411,Action
411,Adventure
411,RPG
20770,Action
20770,Strategy
327258,Action
327258,RPG
1366,Action
1366,Arcade
1366,Indie
1366,Platformer
10981,Action
10981,Adventure
10981,RPG
10981,Indie
4052,Action
4052,Arcade
44707,Action
44707,Adventure
44707,Massively Multiplayer
761405,Action
761405,Racing
761405,Indie
10029,Action
10029,Adventure
10029,Indie
20407,Action
20407,Adventure
20407,RPG
20407,Strategy
20407,Casual
20407,Indie
2774,Action
2774,Adventure
2774,RPG
2774,Indie
9913,Action
9913,Arcade
9913,Indie
9913,Platformer
59613,Action
59613,Indie
59613,Platformer
22067,Action
22067,Adventure
22067,Simulation
22067,Racing
22067,Indie
17606,Action
17606,Simulation
4606,Strategy
12061,Action
18728,RPG
398401,Action
19570,Strategy
42145,Action
313783,Simulation
313783,Indie
28414,Sports
22936,Action
22936,Indie
22936,Puzzle
22936,Platformer
14930,Action
14930,Adventure
14930,Arcade
9883,Action
9883,Racing
9883,Arcade
9883,Indie
19483,Action
19483,RPG
42912,Action
42912,RPG
42912,Strategy
56183,Action
9155,Adventure
9155,Family
9155,Indie
9155,Puzzle
605674,Action
605674,RPG
614962,Action
614962,Shooter
614962,Adventure
614962,RPG
21777,Action
21777,Casual
21777,Indie
300682,Action
300682,Shooter
300682,Adventure
300682,Indie
11747,Strategy
7147,Board Games
7147,Casual
7147,Indie
7147,Puzzle
27015,Action
27015,RPG
10397,Action
10397,Fighting
10397,Indie
20985,Indie
11617,Action
11617,Simulation
11617,Indie
484554,Action
484554,Adventure
484554,RPG
484554,Indie
1863,Action
1863,Adventure
1863,Casual
1863,Indie
10186,Action
10186,Shooter
10186,Adventure
10186,Indie
325089,Action
325089,Shooter
12687,Adventure
12687,RPG
12687,Indie
14123,Indie
19426,Adventure
19426,Indie
20970,Action
20970,Adventure
20970,Puzzle
13965,Action
13965,Fighting
13965,Indie
20249,Adventure
20249,Indie
9944,Action
9944,Massively Multiplayer
10228,Action
10228,Strategy
10228,Racing
10228,Arcade
4385,Racing
4385,Arcade
2709,Action
2709,RPG
2709,Indie
59266,Action
59266,Adventure
59266,Indie
20720,Adventure
20720,Strategy
20720,Simulation
2674,Sports
2674,Fighting
16869,Casual
16869,Indie
14636,Action
14636,Adventure
14636,RPG
14636,Strategy
14636,Simulation
14636,Sports
14636,Racing
14636,Casual
14636,Indie
13949,Action
13949,Strategy
13949,Indie
4560,Action
4560,Shooter
4560,Adventure
4560,Strategy
4560,Indie
30261,Action
30261,Shooter
10454,Action
10454,Shooter
10454,Adventure
10454,Casual
10454,Indie
23598,Action
23598,RPG
23598,Strategy
47490,Adventure
47490,RPG
47490,Simulation
432527,Adventure
432527,Strategy
432527,Indie
432527,Puzzle
18340,Indie
21521,Action
21521,Racing
21521,Indie
17778,Strategy
11831,Action
11831,Fighting
10227,Action
10227,Adventure
10227,Strategy
10227,Casual
10227,Massively Multiplayer
10227,Indie
251594,Action
251594,Indie
13372,Indie
12264,RPG
12264,Strategy
12264,Indie
14667,Fighting
14667,Indie
17373,Action
17373,Simulation
17373,Indie
779,Action
779,Shooter
779,Adventure
779,RPG
779,Strategy
779,Simulation
779,Sports
779,Racing
779,Arcade
779,Board Games
779,Casual
779,Card
779,Educational
779,Family
779,Fighting
779,Massively Multiplayer
779,Indie
779,Puzzle
779,Platformer
16698,Strategy
13759,Action
13759,Strategy
13759,Simulation
28478,Action
28478,Shooter
28478,Adventure
11564,Simulation
254562,Adventure
254562,Indie
13405,Adventure
13405,Indie
17878,Adventure
17878,Casual
17878,Indie
19620,Action
16969,Adventure
16969,Indie
650608,Action
650608,Adventure
650608,RPG
650608,Indie
69,Action
69,RPG
11313,Action
11313,Adventure
11313,RPG
11313,Indie
61206,Action
61206,Adventure
61206,Indie
60704,Action
60704,Indie
18135,Action
18135,Casual
244700,RPG
244700,Casual
244700,Indie
19372,Action
19372,Adventure
22055,Action
22055,Adventure
22055,Indie
22055,Puzzle
28473,Shooter
635220,Action
635220,Fighting
707256,Action
707256,Shooter
707256,Adventure
427733,Action
427733,Simulation
427733,Casual
427733,Indie
19509,Action
19509,Strategy
19601,Action
19601,Adventure
19601,Simulation
19601,Casual
19601,Indie
19601,Platformer
51047,Casual
16215,Action
16215,Indie
10252,Strategy
10252,Simulation
15949,Simulation
15949,Racing
15949,Puzzle
6400,Adventure
6400,RPG
6400,Strategy
6400,Board Games
12120,Action
12120,Adventure
12120,Simulation
12120,Indie
3485,Action
3485,Indie
16295,Adventure
16295,Indie
61051,Adventure
61051,RPG
61051,Strategy
61051,Simulation
61051,Casual
61051,Indie
42233,Action
282825,Adventure
282825,RPG
16096,Action
16096,RPG
1460,Adventure
1460,RPG
1460,Strategy
1460,Casual
1460,Indie
1460,Puzzle
28040,Action
28040,Adventure
28040,RPG
28040,Indie
15056,Action
15056,Shooter
15056,Strategy
15056,Simulation
15056,Indie
7091,Action
7091,Adventure
7091,Puzzle
21670,Adventure
21670,RPG
21670,Indie
327203,Action
327203,Fighting
259932,Adventure
2317,Action
2317,Arcade
2317,Casual
430464,Action
430464,Indie
3550,Arcade
3550,Family
14698,Adventure
308157,Strategy
308157,Indie
3699,Action
3699,RPG
362928,Adventure
72757,Action
72757,Adventure
72757,Indie
272421,Action
272421,RPG
2288,Adventure
60542,Action
60542,RPG
60542,Massively Multiplayer
16186,Action
16186,Adventure
16186,RPG
16186,Strategy
16186,Simulation
16186,Sports
16186,Racing
16186,Casual
16186,Indie
19096,Strategy
19096,Simulation
52800,RPG
20020,Simulation
20020,Indie
241146,Adventure
241146,RPG
241146,Casual
241146,Indie
25064,Shooter
2495,Action
2495,RPG
13252,Action
13252,Adventure
13252,Indie
13252,Platformer
14637,Action
14637,Adventure
14637,RPG
14637,Strategy
14637,Simulation
14637,Sports
14637,Racing
14637,Casual
14637,Indie
424978,Action
424978,Adventure
424978,Indie
18207,RPG
18207,Strategy
9526,Action
9526,Racing
9526,Casual
9526,Indie
292844,Action
292844,Adventure
292844,Indie
292844,Platformer
60474,Action
60474,Fighting
59677,Action
59677,Sports
59677,Indie
13345,Adventure
13345,RPG
13345,Indie
43534,Adventure
43534,RPG
43534,Indie
5674,Racing
5674,Arcade
12782,Strategy
12782,Casual
12782,Indie
45409,Adventure
45409,RPG
45409,Strategy
45409,Simulation
45409,Indie
3942,Action
3942,Adventure
3942,Arcade
3942,Indie
3942,Puzzle
3937,Action
3937,RPG
20851,Action
20851,Simulation
20851,Arcade
20851,Casual
20851,Family
20851,Indie
16160,Action
16160,Adventure
16160,RPG
285712,Action
23498,Action
23498,Shooter
23498,Strategy
23498,Simulation
23498,Indie
41389,Adventure
41389,RPG
41389,Indie
11941,Action
11941,Adventure
11941,RPG
11941,Strategy
11941,Simulation
11941,Sports
11941,Racing
11941,Casual
11941,Indie
11044,Simulation
11044,Racing
45342,Adventure
45342,Simulation
45342,Indie
10349,Action
10349,Shooter
16437,Action
16437,Adventure
16612,Casual
16612,Indie
14527,Strategy
14527,Simulation
24030,Action
24030,Adventure
24030,Platformer
62359,Adventure
62359,RPG
62359,Strategy
62359,Indie
1236,Adventure
1236,Indie
1236,Puzzle
10373,Action
10373,Indie
115,Adventure
11385,Adventure
11385,Casual
11385,Indie
19093,Action
19093,Adventure
19093,Arcade
19093,Platformer
59248,Action
59248,Adventure
59248,RPG
37357,Action
37357,Adventure
37357,RPG
37357,Arcade
37357,Fighting
16342,Action
16342,Adventure
16342,RPG
2937,Strategy
2937,Simulation
2937,Indie
2937,Puzzle
21751,Action
21751,Adventure
21751,RPG
21751,Indie
49069,Action
49069,Adventure
49069,RPG
49069,Strategy
42858,Action
42858,Shooter
261296,Action
261296,Adventure
261296,Strategy
261296,Indie
13434,Adventure
13434,Indie
325034,Adventure
325034,RPG
325034,Indie
9920,Action
9920,Strategy
9920,Indie
5542,Action
21262,Action
11159,Adventure
11159,Simulation
11159,Casual
11159,Indie
12879,Action
12879,Strategy
12879,Sports
12879,Casual
12879,Massively Multiplayer
13339,Action
13339,Indie
28412,Strategy
28412,Simulation
28412,Family
16790,RPG
16790,Massively Multiplayer
29391,Adventure
29391,RPG
29391,Casual
29391,Indie
17509,Racing
17509,Casual
17869,Action
17869,Adventure
17869,RPG
17869,Strategy
17869,Simulation
17869,Sports
17869,Racing
17869,Casual
17869,Indie
1892,Action
1892,Adventure
1892,Casual
1892,Indie
1892,Puzzle
62864,Adventure
20059,Action
20059,Shooter
558984,Action
558984,Adventure
558984,Sports
558984,Indie
21350,Action
21350,Shooter
3675,Action
3675,Shooter
375279,Strategy
375279,Simulation
121,Action
121,Arcade
121,Fighting
709004,Action
709004,Adventure
428564,Action
428564,Shooter
428564,Adventure
428839,Action
428839,Adventure
428839,RPG
428839,Indie
14105,Indie
295123,Action
295123,RPG
295123,Strategy
295123,Indie
12955,Action
12955,Arcade
16825,Action
16825,Casual
16825,Indie
16825,Puzzle
16825,Platformer
4193,Strategy
4193,Simulation
4193,Indie
10969,Action
10969,Adventure
10969,Indie
9980,Adventure
9980,RPG
9980,Simulation
9980,Casual
9980,Indie
16224,Action
16224,Shooter
16224,Strategy
236697,Action
236697,Family
16311,Adventure
16311,Indie
16311,Puzzle
21320,Action
21320,Shooter
362860,Action
362860,Strategy
362860,Simulation
362860,Indie
720,RPG
10081,Adventure
10081,Indie
10081,Puzzle
1105,Action
1105,Shooter
349679,Simulation
349679,Casual
349679,Indie
3433,Action
3433,Shooter
3642,Action
3642,Adventure
3642,Indie
18002,RPG
18002,Strategy
16943,Action
16943,Adventure
16943,Indie
16711,Adventure
16711,RPG
16711,Strategy
16711,Indie
18276,Action
18276,Adventure
18276,Casual
18276,Indie
18276,Puzzle
12732,Action
12732,Adventure
12732,RPG
12732,Massively Multiplayer
214,Action
214,Sports
214,Indie
14933,Action
13605,Strategy
387247,Strategy
387247,Simulation
387247,Indie
19579,Action
19579,Strategy
19579,Indie
8798,Adventure
8798,Casual
8798,Indie
8798,Puzzle
10004,Action
10004,Adventure
10004,Indie
2343,Action
2343,Adventure
2343,Indie
19320,Action
19320,RPG
19320,Indie
10667,Adventure
10667,Indie
10667,Puzzle
3458,Casual
3458,Family
13977,Action
13977,Adventure
13977,RPG
13977,Strategy
13977,Simulation
13977,Sports
13977,Racing
13977,Arcade
13977,Casual
13977,Indie
274757,Action
274757,Casual
274757,Indie
842402,Adventure
842402,RPG
45424,Action
45424,Adventure
45424,RPG
45424,Casual
45424,Indie
45424,Platformer
647552,Shooter
16467,Adventure
16467,Indie
16467,Puzzle
46080,RPG
46080,Strategy
46080,Indie
15967,Action
485010,Action
485010,RPG
4588,Racing
52370,Action
52370,Shooter
62423,RPG
62423,Strategy
62423,Indie
62505,Adventure
3403,Arcade
3403,Fighting
10992,Adventure
10992,Casual
10992,Indie
2058,Action
19705,Action
19705,Simulation
4228,Action
4228,RPG
46404,Action
46404,Simulation
46404,Casual
46404,Indie
3666,Action
3666,Adventure
3666,Indie
3666,Platformer
10611,Action
10611,Adventure
10611,RPG
10611,Indie
51690,RPG
51690,Strategy
51690,Indie
309190,Strategy
309190,Indie
64491,Adventure
64491,RPG
64491,Indie
64491,Puzzle
12241,Action
12241,Adventure
12241,RPG
12241,Indie
28454,RPG
9962,Strategy
9962,Indie
5445,Action
5445,Casual
5445,Indie
5445,Puzzle
10446,Action
10446,Shooter
10446,Adventure
15850,Action
15850,Strategy
12246,RPG
12246,Indie
3941,Action
3941,RPG
3197,Action
3197,Indie
3197,Platformer
13504,Action
13504,Adventure
13504,RPG
13504,Indie
309738,Strategy
309738,Indie
6321,Adventure
6321,Indie
6321,Puzzle
6321,Platformer
43050,RPG
451,Action
451,Adventure
451,RPG
451,Strategy
451,Indie
19624,Action
19624,RPG
14885,Action
14885,Adventure
14885,Casual
14885,Indie
20270,Action
20270,Sports
20270,Indie
13054,Action
13054,Casual
13054,Indie
1303,Action
1303,Sports
55445,RPG
3905,Action
3905,Simulation
3905,Sports
3905,Racing
4853,Action
4853,Adventure
181,Strategy
181,Card
5131,Action
5131,Shooter
5131,Arcade
15272,Action
15272,Shooter
15272,Adventure
4936,Action
4936,Shooter
4936,Arcade
17753,Racing
17753,Arcade
9716,Simulation
9716,Racing
49353,Adventure
49353,Casual
49353,Indie
19374,Action
19374,Strategy
19374,Simulation
283973,Platformer
58878,Racing
16073,Action
16073,RPG
16073,Strategy
249,Action
249,Adventure
249,RPG
12039,Strategy
12039,Simulation
12039,Educational
12039,Indie
2909,RPG
2909,Strategy
2909,Indie
17177,Action
17177,Shooter
20804,Action
20804,Indie
359373,Racing
7477,Adventure
7477,Indie
7477,Puzzle
611184,Action
611184,Adventure
611184,Simulation
611184,Indie
3240,Action
3240,Arcade
3240,Fighting
37430,Action
37430,Adventure
30789,Adventure
53473,RPG
53473,Strategy
21229,Racing
10008,Action
10008,Strategy
13533,Action
16175,Action
16175,Adventure
16175,RPG
16175,Strategy
16175,Simulation
16175,Sports
16175,Racing
16175,Casual
16175,Indie
3627,RPG
3627,Indie
3627,Puzzle
51551,RPG
51551,Indie
174,Casual
174,Indie
174,Puzzle
6608,Action
6608,Adventure
6608,Indie
13482,Action
13482,Adventure
13482,RPG
13482,Massively Multiplayer
19353,Adventure
19353,Indie
11890,Action
11890,Puzzle
447815,Action
447815,Shooter
447815,Adventure
447815,Indie
563419,Adventure
563419,RPG
563419,Strategy
563419,Simulation
563419,Indie
21285,Action
21285,Shooter
14385,Action
187,Action
187,Shooter
187,RPG
187,Indie
16777,Action
16777,Arcade
16777,Casual
16777,Indie
15615,Simulation
15615,Casual
15615,Indie
4098,Adventure
4098,Arcade
412477,Action
412477,Indie
45455,Action
45455,Adventure
7619,Action
7619,Adventure
7619,Strategy
7619,Simulation
7619,Indie
566454,Action
566454,Shooter
566454,RPG
2416,Action
2416,Arcade
2416,Indie
32126,Action
32126,Adventure
32126,Educational
61060,Simulation
61060,Indie
61060,Puzzle
44741,Action
44741,Adventure
44741,RPG
44741,Indie
349286,RPG
59636,Action
59636,RPG
59636,Simulation
59636,Racing
59636,Indie
61152,Action
61152,Adventure
61152,Simulation
61152,Indie
3557,Action
3557,Fighting
3557,Indie
63845,Adventure
63845,Indie
9754,Action
9754,Indie
12143,Adventure
12143,RPG
12143,Casual
12143,Indie
22627,Sports
22627,Arcade
14589,Action
14589,Adventure
14589,RPG
14589,Indie
19300,Strategy
4345,Action
4345,Shooter
349439,Adventure
349439,RPG
349439,Casual
349439,Indie
5717,Action
5717,Adventure
5717,Puzzle
5717,Platformer
59288,RPG
19189,Strategy
19189,Indie
2350,Action
2350,Fighting
10404,Action
10404,Adventure
10404,RPG
10404,Strategy
10404,Simulation
10404,Indie
7039,Action
7039,Adventure
244784,Adventure
244784,Indie
244784,Puzzle
51877,Adventure
51877,Indie
22572,Strategy
22572,Simulation
22572,Indie
15314,Strategy
15314,Simulation
15314,Casual
15314,Indie
236851,Action
236851,Adventure
236851,Indie
236851,Puzzle
57596,Action
57596,Adventure
15396,Strategy
15396,Simulation
15396,Indie
388,Action
388,RPG
388,Indie
388,Platformer
45239,Strategy
45239,Simulation
45239,Indie
4666,Action
4666,Adventure
29109,Action
29109,Shooter
481,Action
481,Shooter
481,Indie
16259,Adventure
16259,Indie
16259,Puzzle
5574,Action
25924,Action
25924,Adventure
101,Action
101,RPG
16791,Racing
16791,Arcade
10993,Action
10993,Simulation
10993,Racing
10993,Arcade
10993,Casual
10993,Indie
3518,Racing
3518,Family
17097,Adventure
17097,Indie
9805,Action
9805,Adventure
9805,Casual
9805,Massively Multiplayer
9805,Indie
19548,Strategy
19548,Indie
9731,Action
9731,Casual
846303,Action
846303,Shooter
398412,Action
398412,Adventure
398412,RPG
398412,Massively Multiplayer
60755,Action
60755,Strategy
60755,Indie
20348,Action
20348,Indie
20233,Indie
21610,Casual
21610,Puzzle
17327,Adventure
17327,Strategy
17327,Simulation
50575,Action
50575,Adventure
50575,Indie
839,Action
37791,Action
37791,Adventure
75030,Action
75030,Simulation
75030,Sports
75030,Racing
75030,Casual
75030,Indie
3662,Simulation
3662,Sports
3662,Fighting
134,Action
134,Indie
134,Platformer
37873,Action
37873,Adventure
16361,Action
16361,Strategy
2136,Action
2136,Adventure
2136,Arcade
391400,Action
391400,Adventure
391400,Indie
14675,Action
14675,Adventure
14675,RPG
14675,Arcade
14675,Indie
3137,Action
3137,Adventure
28850,Arcade
28850,Casual
23762,Action
23762,Adventure
23762,RPG
620,RPG
1744,Adventure
1744,Indie
1744,Puzzle
1744,Platformer
37972,Action
37972,Adventure
43252,RPG
58736,Action
58736,Adventure
11163,Action
11163,Strategy
11163,Simulation
11163,Massively Multiplayer
10511,Simulation
10511,Casual
59601,Action
59601,Shooter
59601,Adventure
59601,RPG
59601,Simulation
59601,Indie
46870,Adventure
46870,Casual
46870,Indie
44890,Adventure
44890,Indie
15030,Strategy
16435,Action
16435,Adventure
13688,Action
14892,Action
14892,Indie
1012,Action
1012,Adventure
428198,Strategy
428198,Casual
43608,Action
43608,Adventure
43608,Indie
5076,Strategy
5076,Simulation
5076,Board Games
11800,RPG
11800,Massively Multiplayer
59796,Casual
59796,Indie
302836,Adventure
9896,Adventure
46403,Sports
46403,Racing
46403,Indie
21371,Action
21371,Shooter
18000,Adventure
18000,RPG
18000,Strategy
15730,Adventure
15730,Indie
15730,Puzzle
15730,Platformer
16668,RPG
16668,Strategy
16668,Indie
370290,RPG
370290,Strategy
370290,Indie
10950,Action
10950,Casual
10950,Indie
60012,Adventure
60012,RPG
60012,Strategy
60012,Indie
28958,Action
28958,Shooter
9672,Adventure
9672,RPG
9672,Massively Multiplayer
2764,Action
2764,Adventure
2764,Puzzle
13527,Adventure
13527,Indie
30406,RPG
2012,Strategy
2012,Arcade
2012,Indie
2012,Puzzle
499258,Action
499258,Indie
16905,Action
16905,Adventure
16905,RPG
16905,Indie
244741,Action
244741,Casual
244741,Puzzle
47594,Action
47594,Adventure
47594,Indie
10156,Action
11364,Action
11364,Indie
9785,Action
9785,Sports
9785,Indie
2266,Action
2266,RPG
2266,Indie
254542,Action
254542,Adventure
254542,RPG
22695,Strategy
15689,Adventure
15689,Indie
10513,RPG
10513,Strategy
10513,Indie
19994,Simulation
19994,Indie
301549,Adventure
301549,Indie
18452,Action
18452,RPG
18452,Indie
12735,Adventure
12735,RPG
12735,Strategy
12735,Casual
12735,Massively Multiplayer
12735,Indie
397481,Action
397481,Adventure
397481,Indie
60634,Adventure
60634,Indie
60634,Puzzle
573124,Action
573124,Shooter
573124,Adventure
573124,Strategy
604,Strategy
604,Simulation
604,Massively Multiplayer
244806,Adventure
244806,RPG
244806,Indie
10354,Action
5926,Strategy
5926,Simulation
5926,Indie
349367,Strategy
40302,Arcade
40302,Fighting
40302,Platformer
20966,Action
17980,Action
17980,Strategy
17980,Simulation
2003,Adventure
2003,RPG
2003,Arcade
2003,Casual
3111,Action
3111,Simulation
3111,Sports
38197,Adventure
38491,Adventure
38491,Puzzle
10516,RPG
10516,Indie
20250,Simulation
20250,Indie
18435,Adventure
18435,Indie
528657,Indie
18741,Action
18741,RPG
38418,Adventure
38418,Puzzle
4002,Action
4002,Shooter
47381,Action
47381,Adventure
47381,RPG
47381,Strategy
47381,Simulation
47381,Casual
47381,Indie
38456,Adventure
38456,Puzzle
326221,Adventure
326221,Indie
17977,Action
17977,Strategy
17977,Indie
17977,Puzzle
10976,Action
10976,Adventure
10976,Simulation
17947,Action
17947,Arcade
17947,Indie
319120,Sports
319120,Racing
319120,Indie
11184,RPG
11184,Massively Multiplayer
5611,Racing
5611,Arcade
10509,Casual
10509,Indie
22041,Strategy
2272,Strategy
2272,Simulation
2272,Indie
29593,Action
29593,RPG
416034,Action
416034,Adventure
416034,Indie
481908,Action
481908,Adventure
481908,RPG
52372,Adventure
52372,RPG
16710,Action
16710,Adventure
16710,Indie
16710,Puzzle
362933,Adventure
362933,RPG
362933,Indie
18851,Action
18851,Adventure
537744,Strategy
537744,Simulation
537744,Indie
28495,Action
28495,Shooter
5677,Action
5677,Shooter
2858,Action
2858,Adventure
2858,RPG
2858,Casual
1509,Action
1509,Indie
1509,Platformer
52176,Adventure
52176,Casual
52176,Family
52176,Indie
52176,Puzzle
282882,Adventure
282882,RPG
282882,Strategy
282882,Simulation
282882,Educational
282882,Indie
10357,Adventure
10357,Indie
17921,Adventure
17921,Indie
46165,Action
46165,Indie
61645,Action
61645,Adventure
61645,RPG
61645,Indie
9576,Action
9576,Sports
9576,Casual
9576,Indie
3291,Action
3291,Adventure
3291,Indie
3291,Platformer
18232,Simulation
4284,Sports
4284,Arcade
15389,Action
15389,RPG
15389,Strategy
428741,Action
428741,Indie
23760,Action
4037,Action
4037,Fighting
19881,Action
19881,Adventure
19881,RPG
19881,Simulation
19881,Indie
18097,Strategy
18097,Indie
2480,Action
2480,Adventure
8062,Strategy
8062,Casual
8062,Indie
8062,Puzzle
362941,Adventure
61900,Simulation
61900,Indie
3855,Sports
51292,Adventure
51292,RPG
51292,Simulation
51292,Sports
51292,Casual
51292,Massively Multiplayer
10557,Action
10557,Shooter
10557,Indie
61377,Adventure
61377,Indie
19677,Adventure
19677,RPG
19677,Indie
15479,Action
15479,Adventure
15479,RPG
15479,Strategy
15479,Casual
15479,Indie
24940,Simulation
274815,RPG
274815,Strategy
274815,Indie
29227,Action
29227,Adventure
29227,RPG
479671,Action
479671,Shooter
479671,Indie
591,Adventure
591,Casual
591,Puzzle
16990,Simulation
16990,Sports
16990,Indie
28604,Racing
28604,Arcade
323081,Strategy
2321,Action
2321,Strategy
2321,Indie
19360,Action
19360,Shooter
18143,Casual
18143,Family
18143,Indie
18143,Puzzle
18704,Strategy
18704,Simulation
58950,Strategy
58950,Simulation
58950,Casual
58950,Indie
2229,Action
2229,Racing
12136,Adventure
12136,RPG
12136,Strategy
12136,Simulation
12136,Indie
17470,Casual
17470,Family
17470,Indie
17470,Puzzle
10053,Action
21563,Action
56092,Action
21448,Action
21448,Shooter
21448,RPG
21448,Indie
350684,Action
350684,Adventure
350684,Indie
14685,Strategy
176,Action
176,Adventure
176,RPG
176,Indie
29131,Racing
482920,Adventure
482920,Casual
482920,Indie
17121,Action
17121,Shooter
62409,Adventure
62409,Indie
17516,Action
17516,Simulation
17516,Indie
10068,Action
10068,Indie
12678,Action
14064,Strategy
14064,Simulation
8757,Strategy
8757,Puzzle
9438,Simulation
9438,Sports
9438,Casual
9438,Indie
18367,Educational
18367,Indie
968329,Action
968329,Adventure
968329,Indie
430439,RPG
29203,RPG
5699,Action
5699,Shooter
19467,Action
19467,Indie
10594,Action
10594,Strategy
59340,Adventure
59340,RPG
59340,Simulation
277988,Action
277988,Adventure
277988,RPG
277988,Casual
277988,Indie
10670,Simulation
6800,Action
6800,Strategy
6800,Casual
6800,Indie
14511,Adventure
14511,RPG
14511,Strategy
14511,Simulation
14511,Casual
14511,Indie
10198,RPG
10198,Strategy
10198,Simulation
10198,Indie
58497,Adventure
58497,RPG
1058,Action
1058,Adventure
1058,Strategy
1058,Indie
11061,Action
11061,Adventure
11061,Strategy
11061,Indie
49185,Action
49185,Casual
49185,Indie
35629,Action
35629,Shooter
5540,Action
426096,Action
426096,Adventure
14017,Adventure
14017,Indie
419295,Strategy
12157,Action
12157,Shooter
12157,Indie
9527,Strategy
16172,Action
16172,Adventure
16172,RPG
16172,Strategy
16172,Simulation
16172,Sports
16172,Racing
16172,Casual
16172,Indie
303614,Adventure
303614,Casual
303614,Indie
15077,Action
15077,Strategy
15077,Simulation
15077,Casual
15077,Indie
17754,Strategy
17754,Simulation
2384,Action
2384,Arcade
2384,Fighting
19606,Strategy
56,Adventure
56,Family
56,Indie
18324,Casual
18324,Indie
10575,Simulation
10575,Indie
372603,Simulation
372603,Indie
471029,Action
471029,Shooter
471029,Adventure
471029,Racing
471029,Indie
28510,Action
28510,Shooter
990,RPG
15488,Adventure
15488,Casual
15488,Indie
259827,Strategy
259827,Indie
6145,Action
6145,Adventure
6145,RPG
6145,Simulation
6145,Casual
6145,Indie
10025,Action
10025,Massively Multiplayer
10025,Indie
5304,Action
5304,Shooter
17618,Adventure
17618,RPG
17618,Strategy
2188,Adventure
2188,Indie
2188,Puzzle
29383,Action
29383,Shooter
19626,Adventure
19626,Indie
19626,Puzzle
30243,Action
30243,Shooter
30243,RPG
23069,Strategy
3704,Sports
3704,Arcade
3704,Indie
16629,Adventure
16629,Casual
16629,Indie
16381,Action
16381,Adventure
16381,RPG
16381,Indie
446323,Strategy
446323,Simulation
446323,Casual
446323,Indie
446323,Puzzle
857690,Action
857690,RPG
857690,Casual
857690,Indie
18693,Action
364,Action
364,RPG
364,Strategy
364,Simulation
15406,Action
15406,RPG
15406,Indie
379453,Action
379453,Adventure
379453,RPG
379453,Strategy
379453,Simulation
379453,Indie
13773,Simulation
5603,Action
5603,Fighting
11499,Action
11499,Sports
11499,Casual
16450,Action
29826,Adventure
10202,Casual
10202,Indie
602,Action
602,RPG
602,Indie
419905,Action
419905,Adventure
419905,Indie
419905,Platformer
304320,Action
304320,Adventure
304320,RPG
304320,Indie
323125,Adventure
323125,Indie
654591,Action
654591,Adventure
670703,Action
670703,Shooter
670703,Indie
20282,Adventure
20282,RPG
20282,Indie
371847,Action
871264,Action
871264,Adventure
871264,RPG
871264,Simulation
3340,Action
3340,Arcade
3340,Indie
995,Adventure
995,RPG
995,Strategy
995,Simulation
995,Indie
13468,Strategy
11799,Indie
47466,Action
47466,Indie
8098,Racing
10166,Action
10166,Indie
9860,Casual
9860,Indie
22228,Strategy
22228,Simulation
22228,Casual
22228,Indie
